2025-07-11 10:07:41,577 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Bradesco Saude - 01-2025
2025-07-11 10:07:42,606 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:07:42,607 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:07:42,608 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_bdc_saude WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:07:42,610 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Bradesco Saude na competência 01-2025
2025-07-11 10:07:42,612 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
2025-07-11 10:07:42,645 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Bradesco Saude com sucesso
2025-07-11 10:07:42,645 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Suhai - 01-2025
2025-07-11 10:07:42,674 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:07:43,939 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:07:43,941 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:07:43,945 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_suhai WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:07:43,949 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Suhai na competência 01-2025
2025-07-11 10:07:43,950 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
2025-07-11 10:07:44,034 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Suhai com sucesso
2025-07-11 10:07:44,035 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Allianz - 01-2025
2025-07-11 10:07:44,701 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:07:46,688 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:07:48,755 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:07:50,689 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:07:52,582 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:07:52,583 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:07:52,585 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_allianz WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:07:52,587 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Allianz na competência 01-2025
2025-07-11 10:07:52,589 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
2025-07-11 10:07:52,664 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Allianz com sucesso
2025-07-11 10:07:52,665 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Junto Seguradora - 01-2025
2025-07-11 10:07:52,674 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:07:54,738 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:07:56,682 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:07:58,757 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:00,752 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:02,748 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:04,731 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:06,717 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:08,712 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:10,720 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:12,709 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:14,780 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:16,716 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:18,720 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:20,684 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:22,713 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:24,706 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:26,687 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:28,678 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:30,777 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:32,697 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:34,685 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:36,773 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:38,696 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:40,682 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:42,714 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:44,740 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:46,672 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:48,676 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:50,697 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:52,712 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:55,090 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:56,688 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:58,739 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:08:59,800 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:08:59,802 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:08:59,805 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_junto WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:08:59,808 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Junto Seguradora na competência 01-2025
2025-07-11 10:08:59,809 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
2025-07-11 10:08:59,876 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Junto Seguradora com sucesso
2025-07-11 10:08:59,877 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Hdi - 01-2025
2025-07-11 10:09:00,680 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:02,675 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:04,682 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:06,671 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:08,677 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:10,685 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:12,673 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:14,679 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:16,673 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:18,669 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:20,676 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:22,693 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:24,672 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:26,851 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:28,861 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:30,857 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:32,859 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:34,849 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:36,862 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:38,867 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:40,376 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:09:40,377 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:09:40,378 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_hdi WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:09:40,381 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Hdi na competência 01-2025
2025-07-11 10:09:40,382 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
